"Date","Brazil_YoY","Canada_YoY","China_YoY","Euro Area_YoY","France_YoY","Germany_YoY","Italy_YoY","Japan_YoY","Spain_YoY","Sweden_YoY","United Kingdom_YoY","United States_YoY"
2024-12-09,6.12029977,2.3153811,0.24237223,2.37982095,1.41802204,2.27642477,1.59805363,2.41908987,2.57830332,1.68057966,2.64793585,2.91031028
2024-12-10,5.46436329,2.33877961,0.24237223,2.38616977,1.42238705,2.28136659,1.60006417,2.41908987,2.58164805,1.68493996,2.68263562,2.97859577
2024-12-11,5.46436329,2.45430614,0.25837,2.4236021,1.43261161,2.28258265,1.60308492,2.40896008,2.6125517,1.68692258,2.67879489,2.90149921
2024-12-12,5.46436329,2.48908109,0.26058023,2.4236021,1.43764227,2.28258265,1.60308492,2.40896008,2.61806009,1.66429515,2.67879489,2.91369123
2024-12-13,5.46436329,2.48908109,0.26129428,2.4215578,1.35702989,2.27910841,1.59432233,2.40896008,2.6275372,1.64390325,2.65678759,2.91385241
2024-12-14,5.46436329,2.48908109,0.26129428,2.4215578,1.35702989,2.27910841,1.59432233,2.40896008,2.6275372,1.64390325,2.65678759,2.91385241
2024-12-15,5.46436329,2.48908109,0.26129428,2.4215578,1.35702989,2.27910841,1.59432233,2.40896008,2.6275372,1.64390325,2.65678759,2.91385241
2024-12-16,5.7254509,2.45348576,0.26129428,2.45275914,1.35702989,2.27910841,1.59432233,2.40955796,2.6275372,1.66508703,2.66955908,2.86440768
2024-12-17,5.75845803,2.18675061,0.26129428,2.44669009,1.36064077,2.28448944,1.52418288,2.40955796,2.64383298,1.67813612,2.69755154,3.10512961
2024-12-18,5.75845803,2.22374589,0.25681617,2.52018141,1.37229627,2.36618513,1.55242731,2.41073049,2.68083494,1.7086895,2.80569255,3.10512961
2024-12-19,5.75845803,2.16888354,0.25681617,2.52018141,1.3719133,2.36591426,1.55242731,2.41073049,2.68006105,1.7086895,2.80569255,3.10319467
2024-12-20,5.75845803,2.16888354,0.28297982,2.51756247,1.36869083,2.36065616,1.53794828,2.86137599,2.67023117,1.71785232,2.80920952,3.10332674
2024-12-21,5.75845803,2.16888354,0.28297982,2.51756247,1.36869083,2.36065616,1.53794828,2.86137599,2.67023117,1.71785232,2.80920952,3.10332674
2024-12-22,5.75845803,2.16888354,0.28297982,2.51756247,1.36869083,2.36065616,1.53794828,2.86137599,2.67023117,1.71785232,2.80920952,3.10332674
2024-12-23,5.75845803,2.16888354,0.28297982,2.51756247,1.36869083,2.36065616,1.53794828,2.86137599,2.67023117,1.71785232,2.80920952,3.10332674
2024-12-24,5.75845803,2.16888354,0.28297982,2.51756247,1.36869083,2.36065616,1.53794828,2.86137599,2.67023117,1.71785232,2.80920952,3.10332674
2024-12-25,5.75845803,2.16888354,0.28297982,2.51756247,1.36869083,2.36065616,1.53794828,2.86137599,2.67023117,1.71785232,2.80920952,3.10332674
2024-12-26,5.75845803,2.16888354,0.28297982,2.51756247,1.36869083,2.36065616,1.53794828,2.86137599,2.67023117,1.71785232,2.80920952,3.10332674
2024-12-27,5.75845803,2.16888354,0.28297982,2.51756247,1.36869083,2.36065616,1.53794828,2.86137599,2.67023117,1.71785232,2.80920952,3.10332674
2024-12-28,5.75845803,2.16888354,0.28297982,2.51756247,1.36869083,2.36065616,1.53794828,2.86137599,2.67023117,1.71785232,2.80920952,3.10332674
2024-12-29,5.75845803,2.16888354,0.28297982,2.51756247,1.36869083,2.36065616,1.53794828,2.86137599,2.67023117,1.71785232,2.80920952,3.10332674
2024-12-30,5.86378252,2.01645888,0.28297982,2.52658696,1.36363835,2.34102101,1.53309844,2.8923956,2.67023117,1.70145373,2.86375717,2.78602495
2024-12-31,5.88437906,2.01645888,0.28297982,2.52658696,1.36363835,2.34102101,1.53309844,2.8923956,2.67023117,1.70145373,2.86375717,2.78602495
2025-01-01,6.66741542,2.2623294,0.30623014,2.58173878,1.40761334,2.35435516,1.64635237,2.87174105,2.89289574,1.76825516,2.9495687,2.98506467
2025-01-02,6.66741542,2.27831517,0.29475053,2.56613555,1.41222511,2.33790053,1.62810351,2.87174105,2.89205594,1.91473448,2.94660606,2.98412473
2025-01-03,6.66741542,2.27831517,0.30488588,2.58267734,1.42202751,2.3379257,1.62810351,2.87174105,2.90324052,1.91298301,2.95996348,2.99794748
2025-01-04,6.66741542,2.27831517,0.30488588,2.58267734,1.42202751,2.3379257,1.62810351,2.87174105,2.90324052,1.91298301,2.95996348,2.99794748
2025-01-05,6.66741542,2.27831517,0.30488588,2.58267734,1.42202751,2.3379257,1.62810351,2.87174105,2.90324052,1.91298301,2.95996348,2.99794748
2025-01-06,6.49358312,2.20731223,0.30488588,2.58610646,1.42202751,2.56103199,1.62810351,2.87174105,2.90324052,1.88777771,2.97469401,3.03156482
2025-01-07,6.4178389,2.27495607,0.30488588,2.46100381,1.41882007,2.65969586,1.37392732,2.87174105,2.90099984,1.9549462,2.94191452,3.15881633
2025-01-08,6.4178389,2.36023178,0.32543319,2.46097747,1.41882007,2.66341644,1.37392732,2.87098646,2.90099984,0.97853426,2.93796961,3.15890897
2025-01-09,6.4178389,2.38569384,0.15115075,2.59692023,1.44030924,2.75171376,1.38962517,2.87098646,2.9163602,0.99186252,2.93796961,3.16219108
2025-01-10,5.2430212,2.38569384,0.14317073,2.63697134,1.44030924,2.75269232,1.38962517,2.87098646,2.9163602,0.99186252,2.97868674,3.18959336
2025-01-11,5.2430212,2.38569384,0.14317073,2.63697134,1.44030924,2.75269232,1.38962517,2.87098646,2.9163602,0.99186252,2.97868674,3.18959336
2025-01-12,5.2430212,2.38569384,0.14317073,2.63697134,1.44030924,2.75269232,1.38962517,2.87098646,2.9163602,0.99186252,2.97868674,3.18959336
2025-01-13,5.12600339,2.37677127,0.14317073,2.63816065,1.44030924,2.75269232,1.38962517,2.87098646,2.9163602,1.01298446,2.97086623,3.16663529
2025-01-14,5.09809411,2.27623539,0.14317073,2.62024854,1.46448987,2.78092062,1.39624603,2.91979749,2.92522601,0.98935591,2.97143434,3.12895331
2025-01-15,5.09809411,2.36503903,0.11460732,2.62209982,1.43893682,2.78364445,1.40575299,2.9240788,2.99475251,0.95826204,2.60916213,3.12895331
2025-01-16,5.09809411,2.36349499,0.12502777,2.67732239,1.4443774,2.80154499,1.42495577,2.91931357,3.04614627,0.95887566,2.60973576,3.08809365
2025-01-17,5.09809411,2.39597755,0.12520328,2.68470387,1.4443774,2.80120587,1.42495577,2.91931357,3.04614627,0.95887566,2.62241796,3.08809365
2025-01-18,5.09809411,2.39597755,0.12520328,2.68470387,1.4443774,2.80120587,1.42495577,2.91931357,3.04614627,0.95887566,2.62241796,3.08809365
2025-01-19,5.09809411,2.39597755,0.12520328,2.68470387,1.4443774,2.80120587,1.42495577,2.91931357,3.04614627,0.95887566,2.62241796,3.08809365
2025-01-20,5.22785239,2.36423522,0.12520328,2.6722871,1.4443774,2.79514703,1.40668754,2.90811906,3.04614627,0.93302915,2.6330687,3.13448784
2025-01-21,5.23438629,2.12796356,0.12520328,2.69673578,1.4443774,2.79514703,1.40668754,2.90811906,3.04614627,0.92966409,2.64058767,3.13448784
2025-01-22,5.23438629,2.19911353,0.10909442,2.80706992,1.49859784,2.91210466,1.45660611,2.92318186,3.11003138,0.9633648,2.64058767,3.27444197
2025-01-23,5.23438629,2.19911353,0.11124001,2.80706992,1.49859784,2.91210466,1.45660611,2.92318186,3.11003138,0.96515328,2.65109293,3.27460161
2025-01-24,5.23438629,2.18423498,0.1388475,2.78638671,1.50410609,2.9113009,1.45660611,3.51891952,3.07966964,0.98324587,2.66274486,3.27353626
2025-01-25,5.23438629,2.18423498,0.1388475,2.78638671,1.50410609,2.9113009,1.45660611,3.51891952,3.07966964,0.98324587,2.66274486,3.27353626
2025-01-26,5.23438629,2.18423498,0.1388475,2.78638671,1.50410609,2.9113009,1.45660611,3.51891952,3.07966964,0.98324587,2.66274486,3.27353626
2025-01-27,5.43500081,2.13834154,0.1388475,2.75203414,1.50410609,2.9113009,1.45660611,3.52627115,3.07966964,0.99685264,2.64310257,3.19576566
2025-01-28,5.44785259,2.04778647,0.1388475,2.78049465,1.50900113,2.91540566,1.45030573,3.52627115,3.07006194,0.99103172,2.64974,3.09649859
2025-01-29,5.44969438,2.04240115,0.1388475,2.65775897,1.48138891,2.81076409,1.40758531,3.52789493,3.06392831,0.96110506,2.64974,3.09649859
2025-01-30,5.44969438,2.04240115,0.16919974,2.67317976,1.52803447,2.87973025,1.50280422,3.52789493,3.06392831,1.10734362,2.64974,3.07639249
2025-01-31,5.43225586,2.04062371,0.16327281,2.60219265,1.52803447,2.87973025,1.48443264,3.52727943,3.06392831,1.08201364,2.61024808,3.07647319
2025-02-01,5.77639172,1.87390098,0.25117222,2.56430955,1.42224703,2.28784391,1.61231905,3.41402177,3.09065076,1.23293166,2.66166004,2.97821392
2025-02-02,5.77639172,1.87390098,0.25117222,2.56430955,1.42224703,2.28784391,1.61231905,3.41402177,3.09065076,1.23293166,2.66166004,2.97821392
2025-02-03,6.00588832,1.84131567,0.25117222,2.49702612,1.40852404,2.27350735,1.61622987,3.39330178,3.07543115,1.20988827,2.79097679,2.98699881
2025-02-04,6.00625118,1.8970339,0.25117222,2.52431699,1.41684295,2.28692103,1.61120569,3.39330178,3.06790517,1.20229089,2.80043636,2.92638471
2025-02-05,6.00625118,2.00848314,0.25117222,2.52417448,1.41684295,2.28692103,1.61120569,3.39490222,3.06790517,1.20229089,2.79433088,2.92638471
2025-02-06,6.00625118,2.00848314,0.25117222,2.32672045,1.37272459,2.17975159,1.5770289,3.39490222,2.99604136,1.08828792,2.79433088,2.95007133
2025-02-07,6.00625118,2.07302231,0.22327117,2.32067604,1.37272459,2.17810762,1.5770289,3.3966893,2.99604136,1.08828792,2.77280357,2.94969433
2025-02-08,6.00625118,2.07302231,0.22327117,2.32067604,1.37272459,2.17810762,1.5770289,3.3966893,2.99604136,1.08828792,2.77280357,2.94969433
2025-02-09,6.00625118,2.07302231,0.22327117,2.32067604,1.37272459,2.17810762,1.5770289,3.3966893,2.99604136,1.08828792,2.77280357,2.94969433
2025-02-10,5.88445699,2.0153043,0.52860923,2.22158204,1.37272459,2.17810762,1.5770289,3.44275244,2.99604136,1.07911606,2.73697453,3.09234699
2025-02-11,4.83938335,1.7899969,0.52860923,2.2535264,1.39200434,2.20656413,1.5553597,3.44275244,2.96546919,1.05531392,2.72268246,2.80941741
2025-02-12,4.83938335,1.73447824,0.51563792,2.25354314,1.39200434,2.20594411,1.5553597,3.44275244,2.96546919,1.05895994,2.72301579,2.73924027
2025-02-13,4.83938335,1.7829303,0.49735079,2.19246226,1.3576157,2.14670757,1.52922305,3.50123387,2.91259627,1.03312065,2.72301579,2.71596226
2025-02-14,4.83938335,1.7829303,0.49805443,2.19868368,1.3576157,2.14602037,1.52922305,3.50123387,2.87305458,1.03312065,2.72242764,2.71667624
2025-02-15,4.83938335,1.7829303,0.49805443,2.19868368,1.3576157,2.14602037,1.52922305,3.50123387,2.87305458,1.03312065,2.72242764,2.71667624
2025-02-16,4.83938335,1.7829303,0.49805443,2.19868368,1.3576157,2.14602037,1.52922305,3.50123387,2.87305458,1.03312065,2.72242764,2.71667624
2025-02-17,4.89294882,1.80999299,0.49805443,2.20372536,1.3576157,2.14602037,1.52922305,3.51483811,2.87305458,1.03050595,2.72005096,2.76924778
2025-02-18,4.89815988,1.66841105,0.49805443,2.23423093,1.64757309,2.14879147,1.53935795,3.51483811,2.88545561,1.01891803,2.7307656,2.76415434
2025-02-19,4.89815988,1.70759628,0.51784363,2.18932581,1.66051084,2.16011743,1.52524225,3.51533157,2.86627775,1.02815666,3.04746653,2.73741418
2025-02-20,4.89815988,1.71548913,0.51784363,2.1888591,1.66051084,2.15821347,1.52069934,3.51533157,2.86627775,1.03426045,3.03199903,2.73730059
2025-02-21,4.89815988,1.71548913,0.50912329,2.19172342,1.65744426,2.15885063,1.52069934,3.89566954,2.86317283,1.03426045,3.04693392,2.73199068
2025-02-22,4.78750801,1.72757339,0.51343775,2.2001307,1.68492842,2.16492081,1.52440083,3.83275771,2.88882351,1.0481652,3.04826641,2.74849367
2025-02-23,4.77522612,1.7307086,0.51343775,2.2001307,1.68492842,2.16492081,1.52440083,3.83275771,2.88882351,1.0481652,3.04871035,2.74849367
2025-02-24,4.76725674,1.77170038,0.51343775,2.20607543,1.65913677,2.1337173,1.53414631,3.87855077,2.90219569,1.05816865,3.04532409,2.79588652
2025-02-25,4.76725674,1.77713799,0.51343775,2.27279401,1.65523016,2.18926883,1.54837716,3.87855077,2.87997651,1.06938541,3.03691912,2.79616427
2025-02-26,4.76725674,1.77713799,0.58028698,2.2707715,1.65158999,2.18918133,1.54837716,3.87855077,2.85529804,1.07841325,3.03691912,2.78572488
2025-02-27,4.77027225,1.77548671,0.56331193,2.30205631,1.63359702,2.18475485,1.53212738,3.8795085,2.89669299,1.00337362,3.03691912,2.78466058
2025-02-28,4.81718683,1.77112198,0.55507243,2.22121286,1.63359702,2.09323311,1.37015903,3.8795085,2.89669299,0.73377997,2.89630413,2.8022604
2025-03-01,5.01992893,1.8495934,0.64850932,2.18143177,0.70193499,2.22404313,1.60513544,3.67933464,2.8220737,0.65788478,2.82110143,2.86474204
2025-03-02,5.01992893,1.84772396,0.64850932,2.18143177,0.70193499,2.22404313,1.60513544,3.67933464,2.8220737,0.65788478,2.8131032,2.86474204
2025-03-03,5.08317089,1.6578486,0.64850932,2.3314929,0.67143863,2.17458701,1.60407877,3.62265062,2.82866597,0.68130237,2.83741927,2.56073928
2025-03-04,5.08317089,1.65974796,0.64850932,2.3396306,0.67143863,2.17458701,1.60407877,3.62265062,2.82866597,0.68130237,2.82175803,2.56135082
2025-03-05,5.10412216,1.65974796,0.73110592,2.33089757,0.67643601,2.18297482,1.60035551,3.62438297,2.82552481,0.67693102,2.82466626,2.56488848
2025-03-06,5.10412216,1.65270531,0.73110592,2.32793903,0.67643601,2.18297482,1.60035551,3.62438297,2.82552481,1.19853151,2.82466626,2.56278706
2025-03-07,5.26868439,1.65314472,0.70311391,2.41190839,0.67643601,2.18588018,1.60035551,3.6113162,2.82552481,1.19853151,2.8698926,2.55921817
2025-03-08,5.26868439,1.65314472,0.70311391,2.41190839,0.67643601,2.18588018,1.60035551,3.6113162,2.82552481,1.19853151,2.8698926,2.55921817
2025-03-09,5.23983049,1.6529994,-0.60125411,2.44957829,0.67643601,2.18588018,1.60035551,3.6113162,2.82552481,1.19853151,2.85853624,2.55921817
2025-03-10,5.40876389,1.64718759,-0.60125411,2.46832728,0.64322978,2.13350177,1.59284461,3.66305089,2.81626892,1.21975279,2.86036038,2.5625596
2025-03-11,5.38307571,1.65514958,-0.60125411,2.44226027,0.64322978,2.13350177,1.59284461,3.49934459,2.81626892,1.21975279,2.85843062,2.56200743
2025-03-12,5.49633408,1.66011035,-0.64751059,2.29515696,0.61823952,2.07789803,1.56409597,3.50033045,2.77923131,1.20682001,2.84755325,2.57765722
2025-03-13,5.49633408,1.65944409,-0.64248878,2.29515696,0.61823952,2.07789803,1.56409597,3.50033045,2.77923131,1.20600784,2.84755325,2.57987714
2025-03-14,5.46494055,1.65470695,-0.65716797,2.33705568,0.57283038,2.04778624,1.45342493,3.50033045,2.6508491,1.19389415,2.65772843,2.65543461
2025-03-15,5.46494055,1.65470695,-0.65716797,2.33705568,0.57283038,2.04778624,1.45342493,3.50033045,2.6508491,1.19389415,2.65772843,2.65543461
2025-03-16,5.46494055,1.64784682,-0.65716797,2.33705568,0.57283038,2.04778624,1.45342493,3.50033045,2.6508491,1.19389415,2.67320108,2.65543461
2025-03-17,5.29953766,1.5685699,-0.65716797,2.36180949,0.53021771,1.98163497,1.37995839,3.51436281,2.6569128,1.18423307,2.7002418,2.50975752
2025-03-18,5.29953766,2.39489317,-0.65716797,2.30286288,0.53021771,1.98163497,1.37995839,3.51436281,2.6569128,1.21605766,2.68315172,2.50863647
2025-03-19,5.29953766,2.39492607,-0.60269785,2.13168454,0.51224858,1.92485476,1.33508408,3.51622152,2.61946607,1.17955184,2.66920781,2.51741385
2025-03-20,5.29953766,2.39596725,-0.60269785,2.13524508,0.51224858,1.93428826,1.37469661,3.42862225,2.61946607,1.17955184,2.66920781,2.52002048
2025-03-21,5.31019592,2.39998651,-0.63083506,2.12854028,0.51224858,1.93387425,1.37469661,3.42862225,2.61946607,1.17955184,2.71922302,2.53420019
2025-03-22,5.31019592,2.39998651,-0.63083506,2.12854028,0.51224858,1.93387425,1.37469661,3.42862225,2.61946607,1.17955184,2.71922302,2.53420019
2025-03-23,5.31019592,2.39934039,-0.63083506,2.12854028,0.51224858,1.93387425,1.37469661,3.42862225,2.61946607,1.17955184,2.71180129,2.53420019
2025-03-24,5.28311634,2.43710566,-0.63083506,2.1194725,0.47656152,1.8871057,1.37705505,3.46176052,2.62281227,1.19298315,2.72061586,2.55600858
2025-03-25,5.26312351,2.44774103,-0.63083506,2.03331518,0.47656152,1.8871057,1.37705505,3.46176052,2.62788749,1.17657661,2.68497181,2.55690622
2025-03-26,5.26312351,2.44774103,-0.67859441,1.99739528,0.47401235,1.86585248,1.35368884,3.46214271,2.58883905,1.19885063,2.72869396,2.55598807
2025-03-27,5.26312351,2.44899607,-0.68779314,1.99739528,0.47401235,1.86585248,1.35368884,3.46214271,2.58883905,1.19885063,2.72869396,2.55605149
2025-03-28,5.35519218,2.4503274,-0.73225087,2.00946021,0.47401235,1.9503057,1.32499683,3.46214271,2.67157364,1.12400019,2.73056102,2.55359674
2025-03-29,5.35519218,2.4503274,-0.73225087,2.00946021,0.47401235,1.9503057,1.32499683,3.46214271,2.67157364,1.12400019,2.73056102,2.55359674
2025-03-30,5.35519218,2.4514091,-0.73225087,2.00946021,0.47401235,1.9503057,1.32499683,3.46214271,2.67157364,1.12400019,2.71912265,2.55359674
2025-03-31,5.36573267,2.49125743,-0.73225087,2.12635398,0.47401235,2.03870344,1.32499683,3.45716667,2.67157364,1.12453735,2.75368309,2.60343218
2025-04-01,5.5255003,2.46853638,-0.71297801,2.11278367,0.77129054,2.15743208,1.96194637,3.3166554,2.25212145,1.11264372,2.68277073,2.70068502
2025-04-02,5.5255003,2.46853638,-0.63222247,2.14279199,0.7905252,2.16721916,1.97067738,3.3166554,2.24556899,1.10512161,2.68277073,2.67956209
2025-04-03,5.5255003,2.47065425,-0.63182884,2.14215636,0.7905252,2.16721916,1.97067738,3.3202424,2.24556899,1.10512161,2.685112,2.677773
2025-04-04,5.32074499,2.45604968,-0.64822185,2.12313414,0.7905252,2.16638446,1.97067738,3.3202424,2.24556899,0.47186673,2.6549685,2.66760516
2025-04-05,5.32074499,2.45604968,-0.64822185,2.12313414,0.7905252,2.16638446,1.97067738,3.3202424,2.24556899,0.47186673,2.6549685,2.66760516
2025-04-06,5.32074499,2.45844007,-0.64822185,2.12313414,0.7905252,2.16638446,1.97067738,3.3202424,2.24556899,0.47186673,2.63250375,2.66760516
2025-04-07,5.19284105,2.45953298,-0.64822185,2.1178925,0.7905252,2.16638446,1.97067738,3.32442236,2.24556899,0.45629689,2.62010694,2.65081573
2025-04-08,5.19284105,2.39237309,-0.64822185,2.13534021,0.80521816,2.1890955,1.9704423,3.31687236,2.24530745,0.45610645,2.62161088,2.60351205
2025-04-09,5.18760872,2.39237309,-0.64988136,2.02385998,0.7748552,2.09101009,1.94106829,3.32609987,2.21410847,0.43012512,2.62161088,2.57568121
2025-04-10,5.18760872,2.36521554,-0.06844215,2.02321553,0.7748552,2.08871841,1.94106829,3.39605999,2.21410847,0.41923371,2.59321189,2.41319895
2025-04-11,5.45107746,2.37057996,-0.05196565,1.96967387,0.7748552,2.08570743,1.93779492,3.39605999,2.16951561,0.39557564,2.54558349,2.51024151
2025-04-12,5.45107746,2.37299633,-0.05196565,1.96243489,0.7748552,2.08570743,1.93779492,3.39605999,2.16951561,0.39557564,2.54558349,2.51024151
2025-04-13,5.45107746,2.37523723,-0.05196565,1.96243489,0.7748552,2.08570743,1.93779492,3.39605999,2.16951561,0.39557564,2.52013803,2.51024151
2025-04-14,5.36947107,2.38211417,-0.05196565,1.95251691,0.7748552,2.08570743,1.93779492,3.43509483,2.16951561,0.40138888,2.47920012,2.52475691
2025-04-15,5.36947107,2.38211417,-0.05196565,1.95251691,0.7748552,2.08570743,1.93779492,3.43509483,2.16951561,0.40138888,2.47920012,2.52475691
2025-04-16,5.36947107,2.17725587,-0.06291664,1.74520254,0.68081897,1.9234879,1.86995447,3.43571782,2.09201932,0.38861534,2.43028903,2.31823516
2025-04-17,5.36947107,2.19106793,-0.06291664,1.74076045,0.68081897,1.92497921,1.79810381,3.43571782,2.09201932,0.38861534,2.42162204,2.31703186
2025-04-18,5.25721598,2.18878889,-0.08539459,1.70464754,0.68081897,1.92497921,1.79810381,3.54814219,2.09201932,0.38861534,2.41411543,2.32246685
2025-04-19,5.25721598,2.18878889,-0.08539459,1.70464754,0.68081897,1.92497921,1.79810381,3.54814219,2.09201932,0.38861534,2.41411543,2.32246685
2025-04-20,5.25721598,2.19220901,-0.08539459,1.70464754,0.68081897,1.92497921,1.79810381,3.54814219,2.09201932,0.38861534,2.41279578,2.32246685
2025-04-21,5.25721598,2.19220901,-0.08539459,1.70464754,0.68081897,1.92497921,1.79810381,3.54814219,2.09201932,0.38861534,2.41279578,2.32246685
2025-04-22,5.22699165,2.18577313,-0.08539459,1.70091462,0.67162317,1.91519582,1.79997277,3.5635314,2.09500289,0.38112462,2.40547395,2.24871206
2025-04-23,5.22699165,2.18577313,-0.02520927,1.73267937,0.67162317,1.94728875,1.79228294,3.56037378,2.09500289,0.40313074,2.39414048,2.249264
2025-04-24,5.22699165,2.18577313,-0.02520927,1.73267937,0.67162317,1.94728875,1.79228294,3.56037378,2.09500289,0.40313074,2.39414048,2.249264
2025-04-25,5.21372795,2.19309902,-0.07604388,1.73686171,0.67162317,1.94798088,1.79228294,3.56037378,2.09828734,0.40313074,2.46596479,2.23907042
2025-04-26,5.21372795,2.19309902,-0.07604388,1.73686171,0.67162317,1.94798088,1.79228294,3.56037378,2.09828734,0.40313074,2.46596479,2.23907042
